domain,feature_name,concept_id,concept_name,final_disposition,target_feature,final_rationale,definition_source,infection_scope,manual_override_applied_05A,manual_override_applied_05A1,feature_label,status
procedure,major_surgery,2757863,"Removal of Internal Fixation Device from Facial Bone, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2757869,"Removal of Internal Fixation Device from Facial Bone, Percutaneous Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2757875,"Removal of Internal Fixation Device from Facial Bone, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2769641,"Removal of Internal Fixation Device from Left Acetabulum, External Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2769629,"Removal of Internal Fixation Device from Left Acetabulum, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2769637,"Removal of Internal Fixation Device from Left Acetabulum, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2773124,"Removal of Internal Fixation Device from Left Acromioclavicular Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776532,"Removal of Internal Fixation Device from Left Ankle Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776540,"Removal of Internal Fixation Device from Left Ankle Joint, Percutaneous Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776548,"Removal of Internal Fixation Device from Left Ankle Joint, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770207,"Removal of Internal Fixation Device from Left Carpal Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770223,"Removal of Internal Fixation Device from Left Carpal Joint, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762077,"Removal of Internal Fixation Device from Left Clavicle, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2773410,"Removal of Internal Fixation Device from Left Elbow Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2765906,"Removal of Internal Fixation Device from Left Femoral Shaft, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2766415,"Removal of Internal Fixation Device from Left Fibula, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2766425,"Removal of Internal Fixation Device from Left Fibula, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770946,"Removal of Internal Fixation Device from Left Finger Phalangeal Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770954,"Removal of Internal Fixation Device from Left Finger Phalangeal Joint, Percutaneous Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2763309,"Removal of Internal Fixation Device from Left Finger Phalanx, External Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2763294,"Removal of Internal Fixation Device from Left Finger Phalanx, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762051,"Removal of Internal Fixation Device from Left Glenoid Cavity, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2771878,"Removal of Internal Fixation Device from Left Hip Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762302,"Removal of Internal Fixation Device from Left Humeral Head, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762312,"Removal of Internal Fixation Device from Left Humeral Head, Percutaneous Endoscopic Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762336,"Removal of Internal Fixation Device from Left Humeral Shaft, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776310,"Removal of Internal Fixation Device from Left Knee Joint, External Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2776285,"Removal of Internal Fixation Device from Left Knee Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2765940,"Removal of Internal Fixation Device from Left Lower Femur, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2763037,"Removal of Internal Fixation Device from Left Metacarpal, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770724,"Removal of Internal Fixation Device from Left Metacarpophalangeal Joint, External Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2770700,"Removal of Internal Fixation Device from Left Metacarpophalangeal Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2766671,"Removal of Internal Fixation Device from Left Metatarsal, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2766676,"Removal of Internal Fixation Device from Left Metatarsal, Percutaneous Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2777086,"Removal of Internal Fixation Device from Left Metatarsal-Phalangeal Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2766161,"Removal of Internal Fixation Device from Left Patella, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2769411,"Removal of Internal Fixation Device from Left Pelvic Bone, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2762558,"Removal of Internal Fixation Device from Left Radius, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
procedure,major_surgery,2771137,"Removal of Internal Fixation Device from Left Sacroiliac Joint, Open Approach",RETAIN,major_surgery,Explicit named major operation on the high-specificity whitelist.,05A_original_clinical_curation,,False,,Major surgery,Included
